review,tokens_join,sentiment_score,sentiment_label
酒店房间邻湖，南湖美景一览无余，我订的大床间，房间很别致，价钱便宜。送餐很及时，西餐匹萨做的不错，服务很到位，送餐的不能作电梯，就跑上来，很敬业！宽带很快，电脑桌在窗边，可一边上网一边欣赏美景。,酒店 房间 邻湖 ， 南湖 美景 一览无余 ， 我订 大 床间 ， 房间 别致 ， 价钱 便宜 。 送餐 及时 ， 西餐 匹萨 做 不错 ， 服务 到位 ， 送餐 不能 作 电梯 ， 跑上来 ， 敬业 ！ 宽带 很快 ， 电脑桌 窗边 ， 可 一边 上网 一边 欣赏 美景 。,0.9999992639936078,1
在淮南应该算不错了，就是开业时间久装修已经老化。,淮南 应该 算 不错 ， 就是 开业 时间 久 装修 已经 老化 。,0.6255030878926188,1
4星？服务很差，房间的钥匙需要相当的技巧才能把门打开，而没人主动提，叫了服务员来开，开了就走。再次出门，再叫人来开，请教了服务人员才把方法告诉你。还有早餐不如2星的宾馆！还有总台预授了房钱，第二天却刷不出，搞了二十分钟，没经过我的同意，又刷走了房钱，预授继续冻结，很差！！！,4 星 ？ 服务 很差 ， 房间 钥匙 需要 相当 技巧 才能 把门 打开 ， 而 没人 主动 提 ， 叫 服务员 来开 ， 开 走 。 再次 出门 ， 再 叫 人来 开 ， 请教 服务 人员 才 把 方法 告诉 你 。 还有 早餐 不如 2 星 宾馆 ！ 还有 总台 预授 房钱 ， 第二天 却 刷 不出 ， 搞 二十分钟 ， 没 经过 同意 ， 又 刷 走 房钱 ， 预授 继续 冻结 ， 很差 ！ ！ ！,3.184119634624949e-13,0
预订的是钱塘江景标房，一进门就闻到了浓烈的烟味，所谓的江景举目望去基本上只有2层高的野草；最不能忍受的是房间里有跳蚤，以致于我们一个晚上只能穿长衣长裤带好帽子睡觉，但是身上还是时不时的红肿瘙痒。软件服务不错。我想我不会再选择开元之江了，出门在外卫生安全问题是很重要的。,预订 钱塘江 景标 房 ， 一 进门 闻到 浓烈 烟味 ， 所谓 江景 举目望去 基本上 只有 2 层高 野草 ； 最 不能 忍受 房间 里 跳蚤 ， 以致于 我们 一个 晚上 只能 穿 长衣 长 裤带 好 帽子 睡觉 ， 但是 身上 还是 时不时 红肿 瘙痒 。 软件 服务 不错 。 想 不会 再 选择 开元 之江 ， 出门在外 卫生 安全 问题 重要 。,3.866956310716318e-09,0
非常差，入住半小时就想退房了，地毯很脏，浴缸里特别恶心，什么都有：头发，灰泥等而且，根本没有什么游泳池，携程的宣传也有问题我本来定了两天，住了一晚就退房了，很巧，退房的时候旁边一个哥们跟我遭遇一样，他边退房边打携程的电话定下一个酒店……我是online定好了~,非常 差 ， 入住 半小时 想 退房 ， 地毯 很脏 ， 浴缸 里 特别 恶心 ， 什么 ： 头发 ， 灰泥 等 而且 ， 根本 没有 什么 游泳池 ， 携程 宣传 问题 本来 定 两天 ， 住 一晚 退房 ， 很巧 ， 退房 时候 旁边 一个 哥们 跟 遭遇 一样 ， 他边 退房 边 打 携程 电话 定下 一个 酒店 … … online 定好 ~,1.1102230246251563e-15,0
6月7、8住了2天，已经是第三次来住了，因为是政府办事处，让人感觉很安全，总的感觉还不错，房间卫生、服务态度很好，提的要求也能满足，就是没有纱窗，容易进苍蝇。虽然没有早餐，但门口的一个小店做的2元一个的卤蛋夹饼很好吃。明年我还会来住的,6 月 7 、 8 住 2 天 ， 已经 第三次 来 住 ， 因为 政府 办事处 ， 让 感觉 安全 ， 总 感觉 还 不错 ， 房间 卫生 、 服务态度 好 ， 提 要求 能 满足 ， 就是 没有 纱窗 ， 容易 进 苍蝇 。 虽然 没有 早餐 ， 但 门口 一个 小店 做 2 元 一个 卤蛋 夹饼 好吃 。 明年 还 会 来 住,0.0001945736318796,0
环境很脏，不干净，床单好象很久没换过，破旧不堪宾馆反馈2008年6月29日：谢谢您提的宝贵意见，我们设施设备现已全面更换，欢迎您的下次入住！,环境 很脏 ， 干净 ， 床单 好象 很久没 换 过 ， 破旧不堪 宾馆 反馈 2008 年 6 月 29 日 ： 谢谢您 提 宝贵意见 ， 我们 设施 设备 现已 全面 更换 ， 欢迎您 下次 入住 ！,7.770261156725411e-07,0
"最近我和几个朋友自驾游去扬州,经朋友介绍住在新世纪,第一感觉停车场特别大,可以同时停放约300--400辆车.房间舒适度很好,隔音效果也不错,该酒店最近重新装修，整体感觉挺好,酒店的服务很到位,物有所值.晚上用餐正好赶上他们的美食节,听说每年都有几次,真的很不错!","最近 几个 朋友 自驾游 去 扬州 , 经 朋友 介绍 住 新世纪 , 第一 感觉 停车场 特别 大 , 可以 同时 停放 约 300 -- 400 辆车 . 房间 舒适度 好 , 隔音 效果 不错 , 该 酒店 最近 重新 装修 ， 整体 感觉 挺 好 , 酒店 服务 到位 , 物有所值 . 晚上 用餐 正好 赶上 他们 美食节 , 听说 每年 几次 , 真的 不错 !",0.999982737445292,1
"湛江最好的酒店了,房间比较新,周围环境一般,总体的服务也不错.补充点评2008年7月6日：酒店的大堂非常大,也很漂亮","湛江 最好 酒店 , 房间 比较 新 , 周围环境 一般 , 总体 服务 不错 . 补充 点评 2008 年 7 月 6 日 ： 酒店 大堂 非常 大 , 很漂亮",0.922518169870393,1
"该酒店根本就达不到星级标准,是当地工商局办的,估计就是原来的招待所,前天晚上我刚住了一晚,室外-3度,室内温度不会超过10度,更晕的是晚上12点空调关闭,网速很慢,按当地的消费水平,标准间最多就是120元的水平,可携程的预定价是180元,不值!早餐很差!","该 酒店 根本 达 不到 星级 标准 , 当地 工商局 办 , 估计 就是 原来 招待所 , 前天 晚上 我刚 住 一晚 , 室外 - 3 度 , 室内 温度 不会 超过 10 度 , 更晕 晚上 12 点 空调 关闭 , 网速 慢 , 按 当地 消费水平 , 标准间 最 多 就是 120 元 水平 , 可 携程 预定 价是 180 元 , 不值 ! 早餐 很差 !",2.220446049250313e-15,0
"酒店硬件一般,这么偏远的地方有这样也不错了.不过环境太棒了.海拔830米,凉快.有个大游泳池,水山泉水的,有些凉.不过自然啊,没有消毒剂..山下319国道到茶园15分钟车程..茶园餐厅手艺不错,价格也不算贵房间有小阳台,外面就是茫茫的森林..感觉太好了..避暑渡假的好去处..最好住顶楼四楼,视野绝佳..不小心说太多了,搞得自己象个托似的..哈哈....","酒店 硬件 一般 , 这么 偏远 地方 这样 不错 . 不过 环境 太棒了 . 海拔 830 米 , 凉快 . 有个 大 游泳池 , 水 山泉水 , 有些 凉 . 不过 自然 啊 , 没有 消毒剂 .. 山下 319 国道 到 茶园 15 分钟 车程 .. 茶园 餐厅 手艺 不错 , 价格 不算 贵 房间 小 阳台 , 外面 就是 茫茫 森林 .. 感觉 太好了 .. 避暑 渡假 好去处 .. 最好 住 顶楼 四楼 , 视野 绝佳 .. 小心 说太多 , 搞 得 自己 象个 托 似的 .. 哈哈 ....",0.9998608433594516,1
酒店的外、内部环境还是很不错的，服务生的服务意识也还可以，但里面吃的东东有些贵，另外携程确认定单时间有些拖延，打车到了宾馆后，被通知没有３２０元的房间了，只能住５２０的了，呜．．．对于自助旅行的偶来讲，有些奢侈．．．．．,酒店 外 、 内部 环境 还是 不错 ， 服务生 服务 意识 还 可以 ， 但 里面 吃 东东 有些 贵 ， 另外 携程 确认 定单 时间 有些 拖延 ， 打车 到 宾馆 后 ， 被 通知 没有 ３ ２ ０ 元 房间 ， 只能 住 ５ ２ ０ ， 呜 ． ． ． 对于 自助 旅行 偶 来讲 ， 有些 奢侈 ． ． ． ． ．,5.079275798913763e-05,0
房间还不错，就是小了点。客房服务员还满负责任。早餐好贵。,房间 还 不错 ， 就是 小 点 。 客房 服务员 还 满 负责 任 。 早餐 好贵 。,0.402646836111564,0
也是朋友推荐来的这家酒店。本来说是要订3间房，后来看到有家庭式公寓房就订了一个普通的家庭房。来到酒店checkin的时候，告知要加床，前台建议住豪华家庭套房，两室一厅两卫，三张床，750元。于是就订了。,朋友 推荐 来 这家 酒店 。 本来 说 要 订 3 间房 ， 后来 看到 家庭式 公寓 房就订 一个 普通 家庭 房 。 来到 酒店 checkin 时候 ， 告知 要 加床 ， 前台 建议 住 豪华 家庭 套房 ， 两室 一厅 两卫 ， 三张 床 ， 750 元 。 于是 就订 。,2.2335969740439058e-08,0
里面的设施还不错，地段也可以。会考虑下次入住。不过在人性化设置上要予以改善。宾馆反馈2008年7月10日：感谢您入住世纪大饭店和给我们提出的宝贵改进意见。在今后的服务中我们会不断改进，同时针对每位客人给我们提出的人性化建议进行改进，不断提高。河北世纪大饭店本着一切为客人着想的原则，为您提供更加细致入微的服务！,里面 设施 还 不错 ， 地段 可以 。 会 考虑 下次 入住 。 不过 人性化 设置 上要 予以 改善 。 宾馆 反馈 2008 年 7 月 10 日 ： 感谢您 入住 世纪 大饭店 给 我们 提出 宝贵 改进 意见 。 今后 服务 中 我们 会 不断改进 ， 同时 针对 每位 客人 给 我们 提出 人性化 建议 进行 改进 ， 不断 提高 。 河北 世纪 大饭店 本着 一切 为 客人 着想 原则 ， 为 您 提供 更加 细致入微 服务 ！,0.9484406113952611,1
因为是去会展中心参展，这家还是比较理想的，打车沿着金水路一直下去就到会展中心了。老外对酒店比较满意。自然，价格也不低。稍微有些美中不足的是，早餐就在大堂下沉的空间里，烹炸煎烤的，味道充溢大堂。可能有些人不在乎吧，但我是不大喜欢那种味道的。要是能改善一下通风的话，应该会更好吧？补充点评2008年5月27日：对了，他们饭店有7座专车可租，去机场的话，人多或行李多，可以租，应该比打两辆出租舒服加实惠。可以侃价的，呵呵！附加一句跟酒店无关的话：郑州机场的出租，那叫黑啊！打到这家饭店，花了151块，而走的时候，从饭店打到机场，只花了73块！差整整一倍啊！提醒大家一定小心！！,因为 去 会展中心 参展 ， 这家 还是 比较 理想 ， 打车 沿着 金水路 一直 下去 到 会展中心 。 老外 对 酒店 比较满意 。 自然 ， 价格 低 。 稍微 有些 美中不足 ， 早餐 大堂 下沉 空间 里 ， 烹炸 煎 烤 ， 味道 充溢 大堂 。 可能 有些 不在乎 吧 ， 但 不大 喜欢 那种 味道 。 要是 能 改善 一下 通风 的话 ， 应该 会 更好 吧 ？ 补充 点评 2008 年 5 月 27 日 ： 对 ， 他们 饭店 7 座 专车 可 租 ， 去 机场 的话 ， 人多 或 行李 多 ， 可以 租 ， 应该 比 打 两辆 出租 舒服 加 实惠 。 可以 侃价 ， 呵呵 ！ 附加 一句 跟 酒店 无关 的话 ： 郑州 机场 出租 ， 那 叫 黑 啊 ！ 打 到 这家 饭店 ， 花 151 块 ， 而 走 时候 ， 从 饭店 打 到 机场 ， 只花 73 块 ！ 差 整整 一倍 啊 ！ 提醒 大家 一定 小心 ！ ！,0.9091840235883304,1
又涨价了！价格极端不稳定，不在携程订了，直接去前台。,又 涨价 ！ 价格 极端 稳定 ， 携程 订 ， 直接 去 前台 。,0.0986247900029719,0
房间早餐都还不错，和价格成正比。也比较安静，大概就这样吧,房间 早餐 还 不错 ， 价格 成正比 。 比较 安静 ， 大概 这样 吧,0.9259619168986004,1
我是07年8月27-29日入住这个酒店的。酒店的2名行李员的服务很好，让我们留下了深刻的印象。第一个行李员MR.KENNTH，在我们抵店起，就表现的十分的专业、热情、有礼貌、细心。第二个行李员MR.KEN，由于我们对于HK的小街道不是很熟悉，所以无法精确的知道，在哪个地铁的出口出，才是最近的。他很耐心的为我们提供服务，为我们在找路时，节省了很多时间。但前台的服务就不是很理想。很由于他们的服务都很好，所以我特意写了表扬信给他们，以示感谢！,07 年 8 月 27 - 29 日 入住 这个 酒店 。 酒店 2 名 行李 员 服务 好 ， 让 我们 留下 深刻 印象 。 第一个 行李 员 MR . KENNTH ， 我们 抵店 起 ， 表现 十分 专业 、 热情 、 礼貌 、 细心 。 第二个 行李 员 MR . KEN ， 由于 我们 对于 HK 小 街道 不是 熟悉 ， 所以 无法 精确 知道 ， 哪个 地铁 出口 出 ， 才 最近 。 他 耐心 为 我们 提供 服务 ， 为 我们 找 路 时 ， 节省 很多 时间 。 但 前台 服务 不是 理想 。 由于 他们 服务 好 ， 所以 特意 写 表扬信 给 他们 ， 以示 感谢 ！,0.9999041452113572,1
酒店位置不错，闹中取静。酒店服务员素质较高，能快速解决顾客的疑问和难题，主动热情，有耐心。房间有点小，而且布局不是非常合理，我住的是一个圆床的房间，房间是紫色调的，非常适合女士住，从书桌到洗手间需要绕床一周。但总体还是满意的，尤其是位置和服务。补充点评2008年5月21日：Sorry，请管理员帮忙把此评论转至南昌米兰假日酒店。,酒店 位置 不错 ， 闹中取静 。 酒店 服务员 素质 较 高 ， 能 快速 解决 顾客 疑问 难题 ， 主动 热情 ， 耐心 。 房间 有点 小 ， 而且 布局 不是 非常 合理 ， 住 一个 圆床 房间 ， 房间 紫色 调 ， 非常适合 女士 住 ， 从 书桌 到 洗手间 需要 绕床 一周 。 但 总体 还是 满意 ， 尤其 位置 服务 。 补充 点评 2008 年 5 月 21 日 ： Sorry ， 请 管理员 帮忙 把 此 评论 转 至 南昌 米兰 假日酒店 。,5.931907254397295e-05,0
我是十一全家去的，酒店整体设施不错，服务也好，还有免费接机，车是本田雅阁，当穿着制服的门童拿着牌子在机场出口等我们时，儿子还是挺兴奋的。地理位置在市区，因为是下午的飞机，晚上到后，在周边逛逛，挺热闹的。第二天就搬到风景区住了，方便些。它和风景区的距离是14公里。如果出差，可以选择。,十一 全家 去 ， 酒店 整体 设施 不错 ， 服务 也好 ， 还有 免费 接机 ， 车是 本田雅阁 ， 当 穿着 制服 门童 拿 着 牌子 机场 出口 等 我们 时 ， 儿子 还是 挺 兴奋 。 地理位置 市区 ， 因为 下午 飞机 ， 晚上 到 后 ， 周边 逛逛 ， 挺 热闹 。 第二天 搬 到 风景区 住 ， 方便 些 。 它 风景区 距离 14 公里 。 如果 出差 ， 可以 选择 。,0.9995708619288683,1
酒店员工态度超级恶劣。特别是前台。餐厅没有接待客人就坐。最气愤的是话还没说完就把电话挂了。劝大家最好是不要去，不然会被气死，交通又不方便，周围环境复杂。,酒店 员工 态度 超级 恶劣 。 特别 前台 。 餐厅 没有 接待客人 坐 。 最 气愤 话 还 没 说完 把 电话 挂 。 劝 大家 最好 不要 去 ， 不然 会 被 气死 ， 交通 又 方便 ， 周围环境 复杂 。,1.273516983857359e-05,0
在莱西这个地方真的算是不错的酒店了。酒店临河，不在闹市区，环境好。晚上酒店里有唱歌的，不过也不会唱到很晚，11点左右就差不多了。,莱西 这个 地方 真的 算是 不错 酒店 。 酒店 临河 ， 闹市区 ， 环境 好 。 晚上 酒店 里 唱歌 ， 不过 不会 唱到 晚 ， 11 点 左右 差不多 。,0.398512883325912,0
挺好的，就是说的是国贸店，可是离国贸的位置有些偏。,挺 好 ， 就是说 国贸 店 ， 可是 离 国贸 位置 有些 偏 。,0.6591005569658834,1
"总体来说还比较满意,但主要的是临街,窗户的隔音效果不好.酒店价格单间在200--220元,比较合适也比较接近酒店的装修档次.","总体 来说 还 比较满意 , 但 主要 临街 , 窗户 隔音 效果 不好 . 酒店 价格 单间 200 -- 220 元 , 比较 合适 比较 接近 酒店 装修 档次 .",0.1030525790520147,0
"第一次去郑州就入住的宾馆.去的时候打表被出租车司机黑了,后来知道了,到郑州打车可以讲价的,机场到中州皇冠90元足够了,如果是坎价高手估计80也能下来吧.有免费的游泳池很不错,但游泳池不太好找,而且去的路上要小心台阶,本人就不小心拌倒了,因为没有明示,这点酒店做的不到位.","第一次 去 郑州 入住 宾馆 . 去 时候 打表 被 出租车 司机 黑 , 后来 知道 , 到 郑州 打车 可以 讲价 , 机场 到 中州 皇冠 90 元 足够 , 如果 坎价 高手 估计 80 能 下来 吧 . 免费 游泳池 不错 , 但 游泳池 不太好 找 , 而且 去 路上 要 小心 台阶 , 本人 小心 拌 倒 , 因为 没有 明示 , 这点 酒店 做 到位 .",0.2570797344716379,0
房间很旧，有霉味，居然还有蟑螂！！！！！以这样的设施，酒店的价格太高了，并且在当地这家酒店的价格也是高的。要不是这家酒店在火车站附近，比较方便，真是没有可取之处了！,房间 旧 ， 霉味 ， 居然 还有 蟑螂 ！ ！ ！ ！ ！ 以 这样 设施 ， 酒店 价格 太高 ， 并且 当地 这家 酒店 价格 高 。 要不是 这家 酒店 火车站 附近 ， 比较 方便 ， 真是 没有 可取之处 ！,6.123652013911851e-06,0
"地点很好,到新天地酒吧街或恒隆广场打车十几块,前台招待态度还好,大堂很漂亮,房间里还送了水果和小吃,还可以免费停车.不足的地方就是房间不是很大,窗户对面是一个小学,没什么风景可言.由于A座装修的原因,包括花园整个儿都被围了起来,所以根本看不到携程照片上的大房子.酒店大堂对着一条小窄道儿,有失别墅的气派.希望以后会漂亮起来.","地点 好 , 到 新天地 酒吧街 或 恒隆 广场 打车 十几块 , 前台 招待 态度 还好 , 大堂 很漂亮 , 房间 里 还 送 水果 小吃 , 还 可以 免费 停车 . 不足 地方 就是 房间 不是 很大 , 窗户 对面 一个 小学 , 没什么 风景 可言 . 由于 A座 装修 原因 , 包括 花园 整个儿 被 围 起来 , 所以 根本 看不到 携程 照片 上 大房子 . 酒店 大堂 对 着 一条 小 窄道 儿 , 有失 别墅 气派 . 希望 以后 会 漂亮起来 .",0.9999997695895824,1
整体感觉良好，我住的房间可以直接看到市政府大楼，出行比较方便，下次去威海还会住。,整体 感觉良好 ， 住 房间 可以 直接 看到 市政府 大楼 ， 出行 比较 方便 ， 下次 去 威海 还会 住 。,0.9810733008916334,1
房间条件不错，设施齐全。208的价钱合理。不足之处是隔音不好，能听到外面的车辆嘈杂声。如包早餐更好~~呵呵补充点评2007年12月14日：最不好的就是八楼的娱乐场所~~~进出人员复杂,房间 条件 不错 ， 设施 齐全 。 208 价钱 合理 。 不足之处 隔音 不好 ， 能 听到 外面 车辆 嘈杂声 。 如包 早餐 更好 ~ ~ 呵呵 补充 点评 2007 年 12 月 14 日 ： 最 不好 就是 八楼 娱乐场所 ~ ~ ~ 进出 人员 复杂,0.0007985108249002,0
我是通过携程预订的巨川假日酒店，2008年3月17号晚上入住（因为第二天要见客户），我不是经常去塘沽出差，这是第二次，第一次和老总住的是巨川国际商务酒店还可以就不多说了，这次我带一个同事去，住的是巨川假日，下面就说说我的遭遇吧:晚上一到酒店大概9点多，前台手续办得很利索，可是我到了屋里401（同事住402情况差不多），打开房门一股让人想吐的味道扑面而来，我打电话找来服务员，说是空气清新剂的味道，可我从没闻到过这种类似烂红薯、腐烂、发霉味道的空气清新剂，天还很冷，无奈我打开窗户，味道久久不能散去，我只好整晚开着窗户，可是我太冷了就打开中央空调，可是这空调好像一个拖拉机在你耳边轰鸣。我彻底晕菜了，房子挨着马路，也不隔音整晚能听到过大型车的声音，与其这么臭噪音这么大，我为什么不直接睡在马路上呢？于是整晚我都在问自己这个愚蠢的问题，一直到天亮补充一点:卫生间提供的毛巾硬的可以当脚垫用唯一令人欣慰的是我找服务台投诉时，接电话的态度很不错，反复的说屋里都是这个味道我们也没办法，提示我开窗通风。既然别的屋也这么臭，我内心多少平衡一些，不过我下次绝对不会再来了发表上诉评论决不是我恶意污蔑，实属个人亲身经历，我是一名销售，经常各处跑，自认为对环境的要求不高，只要卫生干净方便就好，这里我要奉劝来塘沽出差办事的朋友千万不要住巨川假日。,通过 携程 预订 巨川 假日酒店 ， 2008 年 3 月 17 号 晚上 入住 （ 因为 第二天 要 见 客户 ） ， 不是 经常 去 塘沽 出差 ， 这是 第二次 ， 第一次 老总 住 巨川 国际 商务酒店 还 可以 多 说 ， 这次 我带 一个 同事 去 ， 住 巨川 假日 ， 下面 说 说 遭遇 吧 : 晚上 一到 酒店 大概 9 点多 ， 前台 手续 办得 利索 ， 可是 到 屋里 401 （ 同事 住 402 情况 差不多 ） ， 打开 房门 一股 让 想 吐 味道 扑面而来 ， 打电话 找 来 服务员 ， 说 空气 清新剂 味道 ， 可 从没 闻到 过 这种 类似 烂 红薯 、 腐烂 、 发霉 味道 空气 清新剂 ， 天 还 冷 ， 无奈 打开 窗户 ， 味道 久久 不能 散 去 ， 只好 整晚 开着 窗户 ， 可是 太冷 打开 中央空调 ， 可是 空调 好像 一个拖拉机 你 耳边 轰鸣 。 彻底 晕菜 ， 房子 挨着 马路 ， 隔音 整晚 能 听到 过 大型 车 声音 ， 与其 这么 臭 噪音 这么 大 ， 为什么 直接 睡 马路上 呢 ？ 于是 整晚 问 自己 这个 愚蠢 问题 ， 一直 到 天亮 补充 一点 : 卫生间 提供 毛巾 硬 可以 当 脚垫 用 唯一 令人欣慰 找 服务台 投诉 时 ， 接电话 态度 不错 ， 反复 说 屋里 这个 味道 我们 没 办法 ， 提示 开窗 通风 。 既然 别的 屋 这么 臭 ， 内心 多少 平衡 一些 ， 不过 下次 绝对 不会 再来 发表 上诉 评论 决不 恶意 污蔑 ， 实属 个人 亲身经历 ， 一名 销售 ， 经常 各处 跑 ， 自 认为 对 环境 要求 不高 ， 只要 卫生 干净 方便 好 ， 这里 我要 奉劝 来 塘沽 出差 办事 朋友 千万 不要 住 巨川 假日 。,0.0,0
"一样的舒适简洁,推荐商务大床房,大挺多的.性价比高","一样 舒适 简洁 , 推荐 商务 大床 房 , 大挺 多 . 性价比 高",0.9991362132780144,1
前台没有传说的那么慢，我去的时候还可以。整体服务还不错。当时是3月份去的，房间有点冷，洗澡的时候直打哆嗦。网速还可以。,前台 没有 传说 那么 慢 ， 去 时候 还 可以 。 整体 服务 还 不错 。 当时 3 月份 去 ， 房间 有点 冷 ， 洗澡 时候 直 打哆嗦 。 网速 还 可以 。,0.5128881736076154,1
"酒店服务还不错,在宜宾已经很好了.但是携程的价格一点都没有,豪标B在前台打折价265,携程263,希望以后携程要大大改进价格偏偏高的问题,才能有吸引了!!!","酒店 服务 还 不错 , 宜宾 已经 好 . 但是 携程 价格 一点 没有 , 豪标 B 前台 打 折价 265 , 携程 263 , 希望 以后 携程 要 大大 改进 价格 偏偏 高 问题 , 才能 吸引 ! ! !",0.0063415548120001,0
在邯郸可能是最好的宾馆了，紧靠市政府，交通便利。但是政府或各组织的会议太多太多，经常都订不到房间。而且旁边在建新楼，外部环境不是很好。蚊子非常厉害，灭蚊片一片不起作用。强烈建议携程网在邯郸再签一个宾馆，国际饭店，也还不错，比另外一个邯郸大酒店好一些。但是要把她的房价压一点，就因为有宽带，在国际饭店就成了商务间，350元，控制在280元左右。,邯郸 可能 最好 宾馆 ， 紧靠 市政府 ， 交通 便利 。 但是 政府 或 各 组织 会议 太多太多 ， 经常 订 不到 房间 。 而且 旁边 在建 新楼 ， 外部环境 不是 好 。 蚊子 非常 厉害 ， 灭蚊 片 一片 不起作用 。 强烈建议 携程网 邯郸 再 签 一个 宾馆 ， 国际饭店 ， 还 不错 ， 比 另外 一个 邯郸 大酒店 好 一些 。 但是 要 把 她 房价 压 一点 ， 因为 宽带 ， 国际饭店 成 商务 间 ， 350 元 ， 控制 280 元 左右 。,3.349146737718911e-09,0
酒店地理位置方便，服务也不错，而且我们订的房间含接送车服务，很实惠。缺点是房间偏小，而且下面就是香港殡仪馆,酒店 地理位置 方便 ， 服务 不错 ， 而且 我们 订 房间 含 接送车 服务 ， 实惠 。 缺点 房间 偏小 ， 而且 下面 就是 香港 殡仪馆,0.9926565648206088,1
房间真的很一般，早餐品种不是很多，没有什么突出的地方,房间 真的 一般 ， 早餐 品种 不是 很多 ， 没有 什么 突出 地方,0.3812399497724354,0
大堂不怎么样，可房间住得很舒服。最满意的地方是酒店的大堂副理和客服人员，对顾客的要求可以及时，尽心尽力的去完成。让人有家的感觉。借此感谢一下他们。,大堂 不怎么样 ， 可 房间 住 得 舒服 。 最 满意 地方 酒店 大堂 副理 客服 人员 ， 对 顾客 要求 可以 及时 ， 尽心尽力 去 完成 。 让 有家 感觉 。 借此 感谢 一下 他们 。,0.0055715980241665,0
酒店离千岛湖景区码头稍微远了点，不过上杭千高速比较方便，也很安静。这次订的标准间还有个小阳台，空气很好，可以看到湖景和广场的音乐喷泉。总的来说还是不错的.,酒店 离 千岛湖 景区 码头 稍微 远 点 ， 不过 上杭 千 高速 比较 方便 ， 安静 。 这次 订 标准间 还有 个 小 阳台 ， 空气 好 ， 可以 看到 湖景 广场 音乐 喷泉 。 总的来说 还是 不错 .,0.9975665600794996,1
除了便宜之外，基本再找不出其他什么优势，卫生间设施相当简陋，房间只有两个床头灯，没有宽带，偶尔能接收到附近居民家中的无线路由信号；所谓的双早是每个房间10块钱早餐券，仅有的几个品种均标有价格，连花生米都要卖到2块钱一碟，每个人超过5块钱后需现金支付。,除了 便宜 之外 ， 基本 再 找不出 其他 什么 优势 ， 卫生间 设施 相当 简陋 ， 房间 只有 两个 床头灯 ， 没有 宽带 ， 偶尔 能 接收 到 附近 居民 家中 无 线路 由 信号 ； 所谓 双早 每个 房间 10 块钱 早餐券 ， 仅 几个 品种 均 标有 价格 ， 连 花生米 要 卖 到 2 块钱 一碟 ， 每个 超过 5 块钱 后 需 现金支付 。,1.1353598061702994e-09,0
我是今年五一的时候去的，感觉还可以，餐厅也不错，服务也很好，受感动最深,今年 五一 时候 去 ， 感觉 还 可以 ， 餐厅 不错 ， 服务 好 ， 受 感动 最深,0.9982342455916196,1
周末刚从杭州回来，感觉还是不错的。在携程上查看了好久最后还是决定选择杭州友好饭店，现在看来我的决定是正确的。我订的是行政正湖房，前台似乎只给了我间湖景1408房（因为房间和携程上看到的不一样）。不过我还是挺喜欢整个房间的布局，简洁明亮。特别是窗边的榻榻米，让我和LG可以一边喝茶一边欣赏西湖的景色。而且酒店想的很周到，床头柜上还有为女士准备的首饰盒（虽然我只戴了一副耳环）。20楼的旋转自助餐厅也不错，服务员都很亲切。唯一让我遗憾的就是房间里的热水壶很脏，瓶身里的加热棒上面星星点点布满了发白发绿的霉点。而且携程上说只要入住酒店就会有优惠，而我丝毫没有享受到任何优惠。总之，下次去还是会选择这家酒店的。宾馆反馈2008年8月6日：非常感谢您和您的家人能选择入住我们饭店，也非常感谢您中肯的点评。我们饭店的客房经过重新的设计和装修，同一房型的不同房间在装修风格上有一定的区别，下次入住的时候，您可以在预定时将您的个人喜好告知我们，我们会根据您的要求帮您安排合适的房间。对于您所提到的问题，我们表示抱歉，并已经责成相关部门改进。再次感谢您的点评，衷心期待您和您的家人再次光临。,周末 刚 从 杭州 回来 ， 感觉 还是 不错 。 携程 上 查看 好久 最后 还是 决定 选择 杭州 友好 饭店 ， 现在 看来 决定 正确 。 我订 行政 正湖房 ， 前台 似乎 只 给 我间 湖景 1408 房 （ 因为 房间 携程 上 看到 一样 ） 。 不过 还是 挺 喜欢 整个 房间 布局 ， 简洁 明亮 。 特别 窗边 榻榻米 ， 让 LG 可以 一边 喝茶 一边 欣赏 西湖 景色 。 而且 酒店 想 周到 ， 床头柜 上 还有 为 女士 准备 首饰盒 （ 虽然 只 戴 一副 耳环 ） 。 20 楼 旋转 自助餐厅 不错 ， 服务员 亲切 。 唯一 让 遗憾 就是 房间 里 热 水壶 很脏 ， 瓶身 里 加热棒 上面 星星点点 布满 发白 发绿 霉点 。 而且 携程 上 说 只要 入住 酒店 会 优惠 ， 而 丝毫 没有 享受 到 任何 优惠 。 总之 ， 下次 去 还是 会 选择 这家 酒店 。 宾馆 反馈 2008 年 8 月 6 日 ： 非常 感谢您 您 家人 能 选择 入住 我们 饭店 ， 非常 感谢您 中肯 点评 。 我们 饭店 客房 经过 重新 设计 装修 ， 同一 房型 不同 房间 装修 风格 上 一定 区别 ， 下次 入住 时候 ， 您 可以 预定 时 将 您 个人 喜好 告知 我们 ， 我们 会 根据 您 要求 帮 您 安排 合适 房间 。 对于 您 所 提到 问题 ， 我们 表示 抱歉 ， 并 已经 责成 相关 部门 改进 。 再次 感谢您 点评 ， 衷心 期待 您 您 家人 再次 光临 。,0.1292650020726437,0
